what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342629252169
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342629252283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342629258220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342630513964
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342630517280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342630522337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342630523869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342630524515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342630532130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342630534828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342630639860
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342630639892
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342630640083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342630682888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342631204729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342631205419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342631207683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342631208691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342631737750
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342631742880
